"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ttc28",1.5444490556434e-75,0.425173666259151,0.884,0.791,3.47022258312515e-71
"Rbfox2",1.9869771678381e-75,0.547970943609301,0.662,0.518,4.46453899841543e-71
"Hist1h4d",3.66386452196901e-75,-1.52398543282134,0.089,0.215,8.23233719441217e-71
"Slc16a9",6.92482890628794e-75,1.44459160930011,0.183,0.073,1.55593980695384e-70
"Ddx5",1.26666635251938e-74,-0.320698096055379,0.962,0.974,2.8460726274758e-70
"Clasp2",1.47901710679285e-74,0.379562601428933,0.935,0.857,3.32320353725285e-70
"Rere",2.1716992136211e-74,0.340477046921642,0.951,0.892,4.87959096308524e-70
"Creb5",5.62795447661148e-74,0.698686887180269,0.601,0.459,1.26454509134983e-69
"Pxdn",8.46116485068455e-74,0.754032233735623,0.539,0.389,1.90113913030031e-69
"Rps6ka2",8.93490214976478e-74,1.04780204115034,0.344,0.202,2.00758316403065e-69
"Smg1",1.61815296740034e-73,0.506272960124357,0.696,0.539,3.63582790245182e-69
"Sdc4",1.79280575957666e-73,-0.917095403046807,0.264,0.413,4.02825526119281e-69
"Atp1b2",2.12486807333324e-73,-0.792531370471114,0.343,0.49,4.77436607397247e-69
"Pitpnc1",2.5915468232872e-73,0.452922179802566,0.849,0.746,5.822946557244e-69
"St3gal3",2.79627401764929e-73,0.795339207892537,0.459,0.306,6.28294809025618e-69
"mt-Cytb",5.59952972518764e-73,-0.381742212807823,0.934,0.967,1.25815833395241e-68
"Rps10",6.38807504305933e-73,-0.654954616027872,0.455,0.606,1.435336581425e-68
"Nfia",7.37624471298329e-73,0.257777983397499,0.999,0.994,1.65736842456022e-68
"Son",1.20545654177327e-72,-0.37211802926857,0.851,0.897,2.70854030371037e-68
"Aldoc",1.25400550117031e-72,-0.994901109846769,0.249,0.393,2.81762496057957e-68
"C1qb",1.71163412218726e-72,-2.82765026601313,0.017,0.103,3.84587070914256e-68
"Cmss1",2.22537077832157e-72,0.439723336902109,0.984,0.978,5.00018560181073e-68
"Tmem178b",1.26473277174981e-71,0.572558946238925,0.677,0.516,2.84172806484464e-67
"Ldb2",1.58600830226661e-71,0.453943774684915,0.829,0.755,3.56360205436284e-67
"Apoc1",3.05382609681392e-71,-1.42612350480598,0.115,0.244,6.86164185693119e-67
"Usp6nl",6.13571295308161e-71,0.804510226552343,0.422,0.274,1.37863334342791e-66
"Sema5a",6.30702167306496e-71,0.341066636346119,0.974,0.944,1.41712469972097e-66
"Khdrbs2",6.8879566271217e-71,0.842284277507544,0.516,0.372,1.54765497454797e-66
"Gm26917",6.93629123065698e-71,0.396067327870069,0.857,0.758,1.55851527661632e-66
"Phf21a",1.00466570892197e-70,0.371923556063054,0.925,0.844,2.25738338137677e-66
"Kcnip3",1.2460064032044e-70,1.98795019958043,0.111,0.031,2.79965178735997e-66
"Gas1",1.621344536665e-70,-0.72303843306308,0.427,0.559,3.64299903943259e-66
"Zfp36l1",2.87745752791789e-70,-0.428328668133733,0.655,0.806,6.46535931947871e-66
"Ephb1",2.90968630235251e-70,0.557884620960824,0.727,0.628,6.53777415275586e-66
"Dop1b",4.97422352680742e-70,1.22502156203854,0.218,0.101,1.11765828423836e-65
"S1pr1",5.79285909031899e-70,-0.760468667191721,0.405,0.536,1.30159750900377e-65
"Srek1",8.91709121260464e-70,0.456957724437588,0.733,0.561,2.00358122456014e-65
"Dad1",1.52366858106662e-69,-1.17099731963755,0.137,0.271,3.42353093479858e-65
"Fbxo2",4.45277268605392e-69,-2.04987208766676,0.034,0.13,1.00049349482945e-64
"Oaz1",4.67770580009777e-69,-0.889856960868571,0.272,0.415,1.05103371622397e-64
"Slc25a3",8.86954919720032e-69,-0.853646718040195,0.302,0.444,1.99289900911894e-64
"Atp8a1",1.04968654769561e-68,0.397926374563345,0.88,0.784,2.35854070401727e-64
"Palld",1.55723085811141e-68,0.498064709749323,0.753,0.665,3.49894201509053e-64
"Lrrn2",1.58098113695124e-68,1.76457471844985,0.13,0.043,3.55230651661575e-64
"Anks1b",1.59924444772471e-68,1.36861644928973,0.203,0.092,3.59334234959265e-64
"Bcr",1.7145042312477e-68,0.841981021954611,0.395,0.252,3.85231955719045e-64
"Eif3c",6.50063691155076e-68,-0.880082427191057,0.296,0.433,1.46062810765634e-63
"Ttn",7.82925726155772e-68,1.77318955007204,0.121,0.038,1.7591558140994e-63
"Ftl1",8.47816296823074e-68,-0.936390758003543,0.25,0.391,1.90495843733176e-63
"Diaph3",8.82936214505581e-68,0.717067188516083,0.514,0.372,1.98386938037259e-63
"Prkn",1.53002541751328e-67,0.485243451954,0.785,0.668,3.43781411061059e-63
"Zfp423",1.84233765694101e-67,0.70134221797278,0.491,0.344,4.13954848138076e-63
"Coro2b",2.21285827590595e-67,0.846460641457124,0.435,0.296,4.97207126013309e-63
"Rpl15",2.44713766197503e-67,-0.8439177139104,0.285,0.43,5.4984736126917e-63
"Six6",2.54517542761963e-67,-0.9385461500333,0.247,0.387,5.71875466831855e-63
"Rps21",2.62960452055521e-67,-0.567588028191979,0.506,0.646,5.9084583972355e-63
"Rpl41",6.38530231084443e-67,-0.615592894348099,0.448,0.598,1.43471357622363e-62
"Stat1",6.41984347628213e-67,-0.664346237382773,0.663,0.737,1.44247463068583e-62
"Zfp609",7.27426936178044e-67,0.517236320191858,0.668,0.521,1.63445558289845e-62
"Nbea",7.91052951334415e-67,0.380429148463661,0.906,0.813,1.7774168763533e-62
"Irgm2",8.2972192674948e-67,-1.26854639411835,0.161,0.292,1.86430219721341e-62
"Ank2",1.05381543751092e-66,0.302830519441888,0.973,0.948,2.36781790654328e-62
"Jun",1.28943355671112e-66,-0.63316554189682,0.493,0.637,2.89722825857421e-62
"Arglu1",1.69308387148248e-66,-0.506338536893493,0.623,0.738,3.80419015083399e-62
"Prdx5",2.12527849638898e-66,-1.39738768539089,0.089,0.206,4.77528825353639e-62
"Ttc17",2.32297596398385e-66,0.693027327413161,0.486,0.341,5.21949469347531e-62
"Cyba",4.95273082603671e-66,-1.49195854955727,0.078,0.191,1.11282908930219e-61
"Prxl2a",8.80269460602451e-66,-0.874996614162669,0.251,0.392,1.97787745102765e-61
"Kansl1",1.02646465167861e-65,0.335697926752963,0.917,0.829,2.30636342585667e-61
"Arid1b",1.07808993518241e-65,0.325282583401564,0.953,0.888,2.42236027536136e-61
"Srebf1",1.42964959028075e-65,-0.869274677269191,0.269,0.408,3.21227966440181e-61
"Kcnq1ot1",2.03176178536167e-65,0.445300799561335,0.794,0.655,4.56516555552915e-61
"Ndufc2",6.29420352554635e-65,-0.939908890462225,0.23,0.367,1.41424459015501e-60
"Egfr",7.10537036042013e-65,0.534026627186822,0.787,0.741,1.5965056662828e-60
"Cd47",9.26510020544014e-65,-0.645590866717736,0.479,0.601,2.08177536516035e-60
"Hsp90ab1",1.20735617650911e-64,-0.579699367287496,0.492,0.624,2.71280859299831e-60
"Hist1h1e",1.43025962212075e-64,-0.928621916220131,0.233,0.371,3.21365034494311e-60
"Calr",2.34389769918024e-64,-0.799213998621945,0.319,0.453,5.26650374028808e-60
"Osbpl9",2.35795899817566e-64,0.496252240090611,0.666,0.521,5.29809807300089e-60
"Psmb10",2.46835670612783e-64,-1.59814297247332,0.063,0.168,5.54615068299862e-60
"Iigp1",3.47256874026375e-64,-1.06930808863114,0.192,0.329,7.80251470249863e-60
"B830012L14Rik",3.90630179643346e-64,1.69343212630203,0.123,0.041,8.77706950640633e-60
"Irgm1",4.69512914441509e-64,-1.09479621075465,0.223,0.354,1.05494856745863e-59
"Wipf1",6.51529437399091e-64,1.54043321432465,0.132,0.046,1.46392149289202e-59
"Smad1",9.27964792718294e-64,0.936411161714858,0.326,0.194,2.08504409275874e-59
"Frem1",9.44598655822519e-64,0.436622445687352,0.808,0.694,2.12241871976762e-59
"Susd6",2.71391528363363e-63,0.771500917610009,0.492,0.36,6.0978962507964e-59
"Rmst",3.2988048366412e-63,0.356182657749213,0.968,0.946,7.41208458744911e-59
"Cd274",4.29901137901205e-63,-1.25923668952108,0.15,0.276,9.65944866750216e-59
"Atraid",4.98473266976168e-63,-1.13995367711285,0.127,0.252,1.12001958356875e-58
"Hnrnpk",6.02917454799147e-63,-0.551751052377732,0.543,0.657,1.3546952291882e-58
"Tmem132b",7.63341117603959e-63,0.658735113986946,0.545,0.41,1.71515115714434e-58
"Rabac1",8.92755989578802e-63,-1.1351621608414,0.13,0.255,2.00593343298461e-58
"Kif16b",1.84538057050198e-62,0.62145424464564,0.594,0.463,4.14638560386089e-58
"Tsix",2.48396987640718e-62,-1.00777821478626,0.35,0.458,5.5812319152993e-58
"Gm32926",3.16400538437913e-62,1.92086474570144,0.111,0.034,7.10920369816148e-58
"Nt5dc2",4.72510000526715e-62,-1.54315588701586,0.06,0.162,1.06168272018347e-57
"Unc5b",1.16578550109845e-61,1.22140268024438,0.198,0.093,2.61940344241811e-57
"Dennd5a",1.73084381295316e-61,0.656848265307116,0.524,0.392,3.88903296332445e-57
"Trf",2.82798661997015e-61,-1.6914768854912,0.087,0.198,6.35420313641093e-57
"Pias2",3.86768488482326e-61,0.418764478720357,0.719,0.561,8.69030116770937e-57
"Gdpd1",6.37314602754956e-61,1.23206416353405,0.225,0.116,1.43198218093011e-56
"Cyp7b1",9.15446944759639e-61,0.885427059812586,0.416,0.283,2.05691774018043e-56
"Rnasek",9.35596448260679e-61,-1.29293358994576,0.091,0.203,2.10219165959692e-56
"Ext1",1.09794058717162e-60,0.406139470776515,0.82,0.711,2.46696270531592e-56
"Pde4b",1.52821440924002e-60,0.43661590426185,0.857,0.779,3.4337449561214e-56
"Srgap2",2.05410693736261e-60,0.55006132291673,0.569,0.421,4.61537287756004e-56
"Hes5",2.86234282652349e-60,0.781037092847143,0.343,0.21,6.43139809691564e-56
"Tgfbr1",2.924744159744e-60,0.841034075631096,0.419,0.29,6.5716076525288e-56
"S100a1",3.0559168815032e-60,-1.27546684797425,0.106,0.22,6.86633964104954e-56
"Huwe1",3.620249598893e-60,0.353619410530528,0.882,0.773,8.13433882375269e-56
"Tspo",5.08693021494683e-60,-1.67906164620471,0.054,0.15,1.1429823499964e-55
"Gbp4",6.52961021543275e-60,-1.22985465872581,0.135,0.255,1.46713811930559e-55
"Cpxm1",8.93495543722105e-60,-1.23116476614297,0.109,0.224,2.0075951371892e-55
"Atad2b",1.08530855704869e-59,0.419055468429828,0.736,0.607,2.43857979683269e-55
"Tsc22d4",1.3728380294324e-59,-0.764661901654219,0.338,0.466,3.08462976833166e-55
"Marcks",2.49746476343708e-59,-0.476467896796089,0.589,0.72,5.61155357696677e-55
"Prdx1",3.09746492026605e-59,-0.716180221624584,0.334,0.467,6.95969392934578e-55
"Sub1",3.16400688861197e-59,-0.929556701611428,0.214,0.344,7.10920707802224e-55
"Ano1",3.73531734508645e-59,1.52384771555796,0.183,0.085,8.39288454267475e-55
"Prdx2",3.90904314258397e-59,-0.989179847539912,0.176,0.303,8.78322903707191e-55
"Cox4i1",7.2832414908526e-59,-0.862797188348789,0.26,0.39,1.63647153057967e-54
"Pard3bos1",1.02527460674442e-58,-1.17568540309525,0.142,0.261,2.30368951389403e-54
"Dnah7b",1.14580631906967e-58,0.684192979998717,0.52,0.391,2.57451221831764e-54
"Zfp521",1.51911408145384e-58,0.522317879432396,0.621,0.468,3.41329742961864e-54
"Morf4l1",4.06661259776037e-58,-0.65547380834248,0.427,0.545,9.13727184590777e-54
"mScarlet3",5.43851657975121e-58,-1.40731806634777,0.257,0.373,1.2219802903043e-53
"Tshr",9.72069700416674e-58,0.87136792887391,0.384,0.258,2.18414340986622e-53
"Rps15",1.31888334447492e-57,-0.601466423986434,0.418,0.555,2.9633989867007e-53
"Fkbp2",1.51812649316399e-57,-1.24414152990948,0.101,0.212,3.41107841749017e-53
"Hsp90aa1",2.83127708985145e-57,-0.558387267155655,0.537,0.641,6.36159649318722e-53
"Naaladl2",3.08011330349347e-57,0.455444067603145,0.886,0.843,6.92070658161949e-53
"Slc16a1",3.16014338670874e-57,-0.706502159721927,0.388,0.512,7.10052617559587e-53
"Tll1",3.18448245908646e-57,0.733415575411494,0.499,0.37,7.15521363732137e-53
"Gas2",3.2189542690031e-57,1.36431487625543,0.144,0.058,7.23266834702306e-53
"Zfp462",3.54407078411676e-57,0.448934066670557,0.717,0.582,7.96317264483196e-53
"Auts2",5.5542279714174e-57,0.303711504933776,0.987,0.974,1.24797948289778e-52
"Afdn",6.59544367279102e-57,0.482701943978648,0.606,0.462,1.48193023883941e-52
"Igf1r",7.32313652284906e-57,0.271155897513518,0.98,0.949,1.64543554531895e-52
"Maml3",1.08125033492243e-56,0.451325087190502,0.727,0.595,2.42946137753721e-52
"Prox1",1.32928186393534e-56,0.477647453663049,0.696,0.554,2.98676342007631e-52
"Cplx2",1.54316489124754e-56,1.62694920120746,0.119,0.042,3.4673371941441e-52
"Dnajb9",1.56082387157105e-56,-0.98748041019187,0.154,0.276,3.50701515703299e-52
"Abca8a",3.59084526289984e-56,0.314568815411438,0.967,0.985,8.06827022120965e-52
"Lama1",4.47103505701324e-56,0.739588446299998,0.377,0.245,1.0045968669603e-51
"Foxn3",4.61731856435838e-56,0.353572866935395,0.891,0.785,1.03746530822568e-51
"Akap6",4.84921269408813e-56,1.52118242393341,0.135,0.053,1.08956960023466e-51
"1810037I17Rik",6.67245701198935e-56,-1.04282664552831,0.151,0.271,1.49923436602389e-51
"Lgr4",8.63942370612356e-56,0.449151739543062,0.734,0.624,1.9411921125289e-51
"Ptprs",1.15278412417681e-55,0.532618787295946,0.658,0.539,2.59019064861287e-51
"Rims2",1.44204161747504e-55,0.923034223433666,0.227,0.117,3.24012331030467e-51
"Arl6ip5",1.66273426717311e-55,-0.900167464544614,0.189,0.314,3.73599762491127e-51
"Tulp4",1.67939578061254e-55,0.54283381679882,0.572,0.438,3.77343437945833e-51
"Mex3a",1.88705881268019e-55,1.8510660411054,0.102,0.032,4.24003244621113e-51
"Tafa5",1.97220802662786e-55,0.510172387721561,0.663,0.55,4.43135421503013e-51
"Mageh1",2.12810429217828e-55,-1.24338233981354,0.097,0.204,4.78163753409537e-51
"Ppp1r9a",2.15999732902853e-55,0.363113757895512,0.859,0.769,4.8532979985942e-51
"Cdon",2.47229734507792e-55,0.329989217026607,0.976,0.958,5.55500490465558e-51
"Tmbim4",2.80644219479569e-55,-0.989663892181557,0.182,0.304,6.30579496748644e-51
"Lpp",3.38574954398429e-55,0.321233051996889,0.894,0.811,7.6074406503783e-51
"Rpl23",3.99254201236846e-55,-0.574371285789206,0.435,0.566,8.9708426475907e-51
"Basp1",4.56679077141033e-55,-0.733522759037484,0.31,0.439,1.02611221842819e-50
"Lrpap1",5.11351106388847e-55,-0.802108827724835,0.272,0.398,1.1489548009451e-50
"Emc7",6.765996338773e-55,-0.869706999854111,0.191,0.317,1.52025171735891e-50
"Zfand3",8.01130091706292e-55,0.378080163498093,0.75,0.611,1.80005920305487e-50
"5330438D12Rik",1.00802451517506e-54,-1.03348521860266,0.19,0.31,2.26493028314684e-50
"BC031181",1.22640741922261e-54,-0.994330404977857,0.168,0.287,2.75561483025129e-50
"Grik4",1.23528331938943e-54,0.866742766013728,0.297,0.177,2.7755580903361e-50
"Cox8a",1.27839883379506e-54,-0.897914279449365,0.228,0.353,2.87243433965411e-50
"Sept4",1.38952607549642e-54,-0.725448965766204,0.301,0.429,3.12212613903291e-50
"Chd9",1.61169481519327e-54,0.323053831954169,0.868,0.752,3.62131708025776e-50
"Ndufb11",1.80717181334065e-54,-1.1598306670684,0.111,0.221,4.0605343473951e-50
"Lman1",3.29467233646788e-54,-0.475504565630608,0.478,0.604,7.40279927280967e-50
"Serinc5",6.63439019679512e-54,1.11256407517684,0.209,0.107,1.49068113331789e-49
"Thsd7a",9.38276860457954e-54,0.528715738759095,0.539,0.383,2.10821427776298e-49
"Maml2",9.54075604920736e-54,0.305140933392346,0.932,0.898,2.1437124766964e-49
"Ldhb",1.5066598971872e-53,-0.963970393088939,0.167,0.286,3.38531412298993e-49
"mt-Nd3",1.83446566937198e-53,-0.349146201909794,0.857,0.915,4.12186091251191e-49
"Rnaset2a",1.8806722602732e-53,-1.50394464079349,0.057,0.149,4.22568250160786e-49
"Rnf152",2.4087897494147e-53,1.17339200818794,0.19,0.094,5.41230968795988e-49
"Folh1",3.18106820054316e-53,-0.297039566953226,0.709,0.865,7.14754213980044e-49
"Tmed9",4.47011124147281e-53,-0.971365811379043,0.158,0.275,1.00438929484653e-48
"Celf1",5.31860264619913e-53,0.44061750871328,0.636,0.493,1.19503682857448e-48
"Arhgef12",5.61956476274676e-53,0.305921359097928,0.9,0.82,1.26266000654157e-48
"Rpl24",7.40451815118094e-53,-0.650801715387928,0.358,0.485,1.66372118338885e-48
"Zeb2",1.08533491038525e-52,0.325446738854198,0.92,0.854,2.43863901014463e-48
"Mib1",1.27821988084699e-52,0.438831342851584,0.642,0.497,2.87203225027511e-48
"Vdac1",1.30911659935945e-52,-0.89506488046933,0.207,0.328,2.94145408710075e-48
"Aldh1a1",1.32741621571615e-52,-0.879055745609221,0.24,0.363,2.98257149509262e-48
"Rrbp1",1.37379161198613e-52,-0.665625241471217,0.383,0.503,3.08677237297163e-48
"Cald1",1.90321284391236e-52,0.905519869734104,0.269,0.157,4.27632893898669e-48
"Alms1",2.07365029213553e-52,0.579175346362006,0.507,0.376,4.65928484139931e-48
"Ubash3b",2.24360793865725e-52,0.999034238082378,0.247,0.14,5.04116267736899e-48
"Tbc1d4",3.88157294281134e-52,1.12087742675539,0.177,0.084,8.72150624520281e-48
"Hip1",4.72901463798627e-52,0.623852708371239,0.548,0.43,1.06256229900914e-47
"Unc50",4.75924044814119e-52,-1.22131163630159,0.089,0.19,1.06935373629284e-47
"Zmym4",4.81778747879338e-52,0.363225809190721,0.748,0.615,1.08250866861008e-47
"R3hdm1",4.85867037790564e-52,0.379349285640437,0.706,0.554,1.09169464721162e-47
"Galnt18",5.19745001045921e-52,0.429616951667678,0.76,0.681,1.16781504285008e-47
"Ablim2",8.35798849870079e-52,0.793271468572142,0.342,0.222,1.87795643577308e-47
"Cdk14",9.68714124837381e-52,0.396045731082252,0.664,0.537,2.17660376709711e-47
"Sema6a",1.00791809417243e-51,0.540184327885521,0.657,0.551,2.26469116579603e-47
"Ddr1",1.1284708516085e-51,-0.451265931291944,0.625,0.717,2.53556115647914e-47
"Sesn3",1.21719951774152e-51,0.382742077357316,0.853,0.776,2.73492559641343e-47
"Mid1",1.71521315239742e-51,0.323093821883693,0.967,0.946,3.85391243212177e-47
"Hs2st1",1.75624760610984e-51,0.424170149796907,0.757,0.659,3.94611274616819e-47
"Rpl27a",1.79258563283898e-51,-0.630366897707167,0.394,0.517,4.02776065842592e-47
"Psmb9",2.1266335229553e-51,-1.10381943182917,0.134,0.243,4.77833286272826e-47
"Gbp7",2.25892071448142e-51,-0.857461315219416,0.411,0.508,5.07556895336831e-47
"Ctsh",2.32792616699583e-51,-0.951713409644316,0.173,0.29,5.23061730462294e-47
"Pgap1",2.44853591858147e-51,0.98754409259931,0.231,0.127,5.5016153554607e-47
"Robo1",2.66402998149339e-51,0.772919283686183,0.334,0.213,5.9858089654175e-47
"Lgals3bp",2.9261363057098e-51,-1.20796334480352,0.108,0.212,6.57473566529935e-47
"Enpp5",3.52044346434991e-51,-0.938878751365238,0.155,0.271,7.91008442004781e-47
"Kdm5b",4.42565363889046e-51,0.372372722254783,0.824,0.733,9.94400116122297e-47
"Rftn2",4.71112343643822e-51,0.686853022440379,0.395,0.27,1.0585423249333e-46
"Btbd9",6.43411742707089e-51,0.434569699179938,0.648,0.503,1.44568184468856e-46
"Gm11149",7.16051408112861e-51,-0.791377785350197,0.344,0.452,1.60889590888879e-46
"Phpt1",8.99572953132366e-51,-1.51483854463002,0.052,0.138,2.02125046839311e-46
"Eno1b",9.98343619049014e-51,-1.51083415834542,0.05,0.135,2.24317827764123e-46
"Wdfy3",1.04242294702818e-50,0.389809446120464,0.705,0.56,2.34222011967762e-46
"Cav2",1.30366800582929e-50,-0.79127908099446,0.244,0.366,2.92921164229783e-46
"Tmed2",1.61200816244511e-50,-0.872531199857257,0.218,0.335,3.62202114019792e-46
"Slc38a3",2.16190942712939e-50,-0.591900334173903,0.455,0.56,4.85759429181703e-46
"Frmd6",2.55850352263483e-50,0.696341536914414,0.382,0.26,5.74870156500821e-46
"Cntf",3.0979723495313e-50,-1.55894426030721,0.049,0.133,6.96083407216189e-46
"1810010H24Rik",3.58502269524013e-50,-1.04157802550201,0.127,0.235,8.05518749393504e-46
"Rfx7",4.15499646320503e-50,0.440387641478015,0.616,0.472,9.33586155317539e-46
"Acyp2",5.77238799491849e-50,0.456222042718531,0.705,0.609,1.29699785857823e-45
"Abcd2",6.34215103175338e-50,1.14034139406473,0.208,0.11,1.42501791532467e-45
"Ntm",9.15798159217079e-50,0.800514166265555,0.22,0.115,2.05770688394485e-45
"Ubn2",1.08070783550825e-49,0.389719050411904,0.708,0.566,2.42824243560349e-45
"Elob",1.20122230391935e-49,-0.922711544344526,0.172,0.287,2.69902639467639e-45
"Parp14",1.42776083363187e-49,-0.825162922608285,0.399,0.497,3.20803581708746e-45
"Capza2",1.4599640480232e-49,-0.599882496225747,0.446,0.552,3.28039321950333e-45
"Mapk10",1.47121189631035e-49,0.347861230389679,0.904,0.84,3.30566600981972e-45
"Spag9",1.60570638274738e-49,0.387862756845654,0.752,0.618,3.60786167139509e-45
"Pdia6",1.7448785660955e-49,-0.984935962744576,0.148,0.26,3.92056765015999e-45
"Dhx32",2.31596968299551e-49,0.661837658474512,0.467,0.343,5.20375228072261e-45
"E130218I03Rik",2.55218704358122e-49,-0.851644189314369,0.212,0.329,5.73450906822263e-45
"Cdkal1",3.95979078492108e-49,0.399892242977094,0.706,0.567,8.89725391463917e-45
"Soga1",4.08972792704884e-49,1.13365641855801,0.176,0.086,9.18920967928605e-45
"Scp2",5.81715806864151e-49,-0.818674635116481,0.239,0.355,1.30705724644306e-44
"Atp6v0e",7.25009948786333e-49,-0.870651644743211,0.201,0.317,1.62902485392801e-44
"Arf4",8.05274820627027e-49,-0.511090115120861,0.529,0.633,1.80937199446687e-44
"Dpysl5",8.24125342851986e-49,0.935960336921591,0.259,0.153,1.85172723285413e-44
"Kcnab2",1.06361155164088e-48,1.42047200740004,0.143,0.064,2.38982879538189e-44
"Sptan1",1.14442291017851e-48,0.430537971574968,0.681,0.554,2.57140383688008e-44
"Ppm1h",1.62404961514172e-48,0.502717986573323,0.522,0.387,3.64907708026193e-44
"Tmem50a",1.71565490542361e-48,-0.842931198152083,0.218,0.334,3.85490500699631e-44
"Adamts1",2.01909419340681e-48,-0.672572657875009,0.34,0.462,4.53670274316576e-44
"Psenen",2.05058934916736e-48,-1.12587095493542,0.1,0.199,4.60746920864413e-44
"Selenom",2.15662073633562e-48,-1.22648096779514,0.081,0.175,4.84571113247251e-44
"Rnf13",2.26897907305323e-48,-0.401121531626991,0.63,0.738,5.09816907924329e-44
